
Época 48100| Train Loss 0.0| Train ACC 1.0| Test loss 22.541960873003042| Test Acc 0.822

*********************************

Época 48200| Train Loss 0.0| Train ACC 1.0| Test loss 22.541960873003042| Test Acc 0.822

*********************************

Época 48300| Train Loss 0.0| Train ACC 1.0| Test loss 22.54054125348369| Test Acc 0.823

*********************************

Época 48400| Train Loss 0.0| Train ACC 1.0| Test loss 22.54054125348369| Test Acc 0.823

*********************************

Época 48500| Train Loss 0.0| Train ACC 1.0| Test loss 22.54054125348369| Test Acc 0.823

*********************************

Época 48600| Train Loss 0.0| Train ACC 1.0| Test loss 22.63121737777268| Test Acc 0.822

*********************************

Época 48700| Train Loss 0.0| Train ACC 1.0| Test loss 22.63121737777268| Test Acc 0.822

*********************************

Época 48800| Train Loss 0.0| Train ACC 1.0| Test loss 22.63121737777268| Test Acc 0.822

*********************************

Época 48900| Train Loss 0.0| Train ACC 1.0| Test loss 22.63121737777268| Test Acc 0.822

*********************************

Época 49000| Train Loss 0.0| Train ACC 1.0| Test loss 22.63121737777268| Test Acc 0.822

*********************************

Época 49100| Train Loss 0.0| Train ACC 1.0| Test loss 22.63121737777268| Test Acc 0.822

*********************************

Época 49200| Train Loss 0.0| Train ACC 1.0| Test loss 22.63121737777268| Test Acc 0.822

*********************************

Época 49300| Train Loss 0.0| Train ACC 1.0| Test loss 22.63121737777268| Test Acc 0.822

*********************************

Época 49400| Train Loss 0.0| Train ACC 1.0| Test loss 22.63121737777268| Test Acc 0.822

*********************************

Época 49500| Train Loss 0.0| Train ACC 1.0| Test loss 22.63121737777268| Test Acc 0.822

*********************************

Época 49600| Train Loss 0.0| Train ACC 1.0| Test loss 22.63121737777268| Test Acc 0.822

*********************************

Época 49700| Train Loss 0.0| Train ACC 1.0| Test loss 22.63121737777268| Test Acc 0.822

*********************************

Época 49800| Train Loss 0.0| Train ACC 1.0| Test loss 22.63121737777268| Test Acc 0.822

*********************************

Época 49900| Train Loss 0.0| Train ACC 1.0| Test loss 22.63121737777268| Test Acc 0.822

*********************************

Época 50000| Train Loss 0.0| Train ACC 1.0| Test loss 22.63121737777268| Test Acc 0.822
